Id,Education,Marital_Status,Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,Response,Complain,Age_Bin,Tenure_Bin,Predicted_Probability,Persona_Flag,Segment,rank,Percentile,Campaign_Target_Flag
455,PhD,Married,51012.0,0,0,86,102.0,9.0,63.0,2.0,9.0,24.0,1.0,4.0,1.0,4,6.0,0,0,65+,19-24,0.14364136900720306,False,Low,1743.0,0.778125,False
7592,PhD,Married,51012.0,0,0,86,102.0,9.0,63.0,2.0,9.0,24.0,1.0,4.0,1.0,4,6.0,0,0,65+,19-24,0.14364136900720306,False,Low,1744.0,0.7785714285714286,False
2278,Unknown,Single,33812.0,1,0,86,4.0,17.0,19.0,30.0,24.0,39.0,2.0,2.0,1.0,3,6.0,0,0,25-34,25-36,0.40930577861053463,False,Low,936.0,0.41785714285714287,False
2564,Graduation,Married,61278.0,0,1,87,111.0,3.0,28.0,2.0,6.0,15.0,2.0,3.0,1.0,4,6.0,0,0,55-64,7-12,0.0229714256416814,False,Low,2208.0,0.9857142857142858,False
9386,Graduation,Married,50127.0,0,1,88,274.0,0.0,21.0,4.0,6.0,15.0,1.0,5.0,1.0,6,6.0,0,0,45-54,0-6,0.0413960402579922,False,Low,2148.0,0.9589285714285715,False
2227,Unknown,Married,26490.0,0,0,92,45.0,47.0,52.0,21.0,20.0,25.0,2.0,3.0,1.0,5,6.0,0,0,55-64,25-36,0.09978098651808824,False,Low,1905.0,0.8504464285714286,False
946,Unknown,Married,26490.0,0,0,92,45.0,47.0,52.0,21.0,20.0,25.0,2.0,3.0,1.0,5,6.0,0,0,55-64,25-36,0.09978098651808824,False,Low,1906.0,0.8508928571428571,False
4094,Graduation,Married,60544.0,1,1,92,201.0,2.0,43.0,3.0,5.0,35.0,4.0,5.0,1.0,5,6.0,0,0,45-54,25-36,0.17243236784711366,False,Low,1650.0,0.7366071428571429,False
8588,Graduation,Married,60544.0,1,1,92,201.0,2.0,43.0,3.0,5.0,35.0,4.0,5.0,1.0,5,6.0,0,0,45-54,25-36,0.17243236784711366,False,Low,1651.0,0.7370535714285714,False
7987,Graduation,Married,65747.0,0,1,96,346.0,17.0,48.0,23.0,13.0,13.0,4.0,8.0,1.0,6,6.0,0,0,45-54,0-6,0.03933467824961049,False,Low,2160.0,0.9642857142857143,False
7244,Graduation,Single,51381.5,2,1,96,48.0,5.0,48.0,6.0,10.0,7.0,3.0,2.0,1.0,4,6.0,0,0,55-64,7-12,0.03840156521698835,False,Low,2162.0,0.9651785714285714,False
7613,Unknown,Married,49669.0,1,0,97,166.0,5.0,107.0,11.0,8.0,29.0,2.0,5.0,1.0,6,6.0,0,0,35-44,7-12,0.020366364825179277,False,Low,2218.0,0.9901785714285715,False
48,Graduation,Married,55761.0,0,1,97,136.0,1.0,12.0,0.0,3.0,32.0,2.0,4.0,1.0,3,6.0,0,0,45-54,7-12,0.022998641818778278,False,Low,2207.0,0.9852678571428571,False
5740,Unknown,Divorced,25959.0,1,1,1,4.0,2.0,12.0,7.0,5.0,26.0,2.0,1.0,2.0,2,6.0,1,0,45-54,19-24,0.5019157955578276,False,Low,715.0,0.31919642857142855,True
6715,PhD,Single,60200.0,0,1,3,502.0,19.0,132.0,0.0,6.0,26.0,6.0,6.0,2.0,11,6.0,0,0,65+,19-24,0.8842686758883314,True,High,100.0,0.044642857142857144,True
6019,PhD,Married,37126.0,1,0,9,45.0,3.0,9.0,4.0,4.0,7.0,1.0,1.0,2.0,2,6.0,1,0,35-44,7-12,0.3213929985871493,False,Low,1193.0,0.5325892857142858,False
4557,Graduation,Married,22070.0,1,0,11,10.0,7.0,19.0,8.0,2.0,21.0,2.0,2.0,2.0,2,6.0,0,0,45-54,19-24,0.35216039484071326,False,Low,1111.0,0.49598214285714287,False
252,PhD,Divorced,41003.0,0,0,11,123.0,123.0,142.0,71.0,44.0,88.0,1.0,6.0,2.0,8,6.0,0,0,45-54,19-24,0.8169151800636328,True,High,195.0,0.08705357142857142,True
35,Graduation,Married,25545.0,1,0,35,32.0,1.0,64.0,16.0,12.0,85.0,3.0,2.0,2.0,3,6.0,1,0,25-34,25-36,0.6461805140141447,True,Medium,457.0,0.20401785714285714,True
6658,Graduation,Married,59868.0,0,1,37,771.0,51.0,154.0,54.0,10.0,165.04999999999973,6.0,11.0,2.0,12,6.0,0,0,35-44,13-18,0.49897461796938186,False,Low,728.0,0.325,True
5596,Unknown,Married,58821.0,0,1,44,513.0,14.0,154.0,19.0,0.0,28.0,1.0,9.0,2.0,9,6.0,0,0,55-64,7-12,0.09302112584702572,False,Low,1933.0,0.8629464285714286,False
843,Graduation,Married,64722.0,1,0,47,303.0,0.0,280.0,60.0,126.0,15.0,4.0,8.0,2.0,11,6.0,0,0,35-44,0-6,0.21445472739038843,False,Low,1505.0,0.671875,False
7250,Graduation,Married,57867.0,1,0,48,344.0,35.0,178.0,15.0,23.0,17.0,6.0,7.0,2.0,9,6.0,0,0,35-44,19-24,0.2981705113331406,False,Low,1261.0,0.5629464285714286,False
851,Master,Married,57136.0,1,1,48,306.0,5.0,109.0,21.0,126.0,92.0,6.0,5.0,2.0,10,6.0,0,0,35-44,13-18,0.3120574507284011,False,Low,1216.0,0.5428571428571428,False
9665,PhD,Divorced,54237.0,0,1,48,267.0,3.0,30.0,4.0,0.0,57.0,4.0,5.0,2.0,5,6.0,0,0,55-64,19-24,0.4608414364511541,False,Low,804.0,0.35892857142857143,True
7037,PhD,Married,37087.0,1,0,50,194.0,55.0,134.0,15.0,0.0,3.0,3.0,4.0,2.0,8,6.0,0,0,35-44,13-18,0.30791631748078035,False,Low,1224.0,0.5464285714285714,False
5552,Master,Divorced,48721.0,1,1,50,81.0,18.0,113.0,47.0,13.0,21.0,6.0,4.0,2.0,5,6.0,0,0,45-54,19-24,0.4036679331698771,False,Low,955.0,0.4263392857142857,False
4954,Graduation,Married,48195.0,1,1,53,106.0,27.0,68.0,52.0,7.0,5.0,6.0,4.0,2.0,5,6.0,0,0,55-64,7-12,0.06024966331648623,False,Low,2065.0,0.921875,False
5177,Master,Married,58494.0,0,1,56,298.0,7.0,68.0,4.0,0.0,19.0,2.0,6.0,2.0,6,6.0,0,0,35-44,7-12,0.12465443959940967,False,Low,1794.0,0.8008928571428572,False
4480,Master,Married,60432.0,0,1,61,365.0,3.0,15.0,4.0,3.0,11.0,5.0,7.0,2.0,5,6.0,0,0,35-44,0-6,0.13060089539956496,False,Low,1779.0,0.7941964285714286,False
1165,PhD,Single,50729.0,1,1,62,239.0,13.0,143.0,45.0,4.0,52.0,6.0,6.0,2.0,7,6.0,0,0,55-64,19-24,0.4193852905899619,False,Low,914.0,0.4080357142857143,False
5763,Master,Married,49854.0,1,0,63,123.0,17.0,171.0,39.0,0.0,30.0,5.0,6.0,2.0,5,6.0,0,0,35-44,13-18,0.18552118004762827,False,Low,1605.0,0.7165178571428571,False
2525,PhD,Married,38410.0,0,0,65,153.0,64.0,123.0,116.0,64.0,14.0,2.0,5.0,2.0,9,6.0,1,0,35-44,25-36,0.5756950316161266,True,Medium,571.0,0.25491071428571427,True
378,Graduation,Married,52531.0,0,0,68,283.0,123.0,151.0,51.0,72.0,125.0,2.0,7.0,2.0,10,6.0,0,0,35-44,19-24,0.24832726642639052,False,Low,1405.0,0.6272321428571429,False
9167,Graduation,Married,67131.0,0,1,72,465.0,71.0,250.0,93.0,35.0,62.0,3.0,9.0,2.0,12,6.0,0,0,55-64,19-24,0.1872345204323543,False,Low,1596.0,0.7125,False
9240,PhD,Single,60504.0,0,1,73,458.0,0.0,24.0,6.0,4.0,34.0,2.0,6.0,2.0,8,6.0,0,0,35-44,0-6,0.30561856163101697,False,Low,1232.0,0.55,False
902,Graduation,Married,62994.0,1,0,74,224.0,12.0,48.0,4.0,12.0,12.0,1.0,6.0,2.0,4,6.0,0,0,35-44,7-12,0.05616934874340437,False,Low,2079.0,0.928125,False
4058,PhD,Single,61284.0,0,0,76,618.0,15.0,106.0,20.0,7.0,45.0,1.0,11.0,2.0,8,6.0,0,0,55-64,7-12,0.25848084773697483,False,Low,1381.0,0.6165178571428571,False
55,Graduation,Married,56253.0,0,1,83,509.0,0.0,65.0,7.0,11.0,5.0,4.0,7.0,2.0,9,6.0,0,0,45-54,25-36,0.29625961471907036,False,Low,1267.0,0.565625,False
3807,Graduation,Married,59925.0,0,1,83,473.0,21.0,176.0,19.0,21.0,56.0,3.0,9.0,2.0,9,6.0,0,0,55-64,25-36,0.28556798028709746,False,Low,1301.0,0.5808035714285714,False
9697,Graduation,Married,53790.0,0,2,86,335.0,42.0,127.0,28.0,5.0,5.0,3.0,7.0,2.0,8,6.0,0,0,55-64,0-6,0.04121716834603813,False,Low,2152.0,0.9607142857142857,False
6940,PhD,Single,46734.0,1,2,86,100.0,1.0,39.0,6.0,1.0,76.0,4.0,3.0,2.0,3,6.0,0,0,45-54,13-18,0.20901159242056022,False,Low,1527.0,0.6816964285714285,False
10379,Master,Single,59247.0,0,2,87,327.0,9.0,122.0,19.0,14.0,83.0,5.0,5.0,2.0,9,6.0,0,0,45-54,13-18,0.24332527297153567,False,Low,1420.0,0.6339285714285714,False
221,Graduation,Married,48726.0,0,1,90,138.0,3.0,38.0,4.0,0.0,59.0,3.0,3.0,2.0,4,6.0,0,0,55-64,19-24,0.05356840883436666,False,Low,2092.0,0.9339285714285714,False
5562,Graduation,Married,60093.0,0,1,92,502.0,12.0,109.0,16.0,6.0,90.0,2.0,7.0,2.0,10,6.0,0,0,35-44,13-18,0.10684598051061893,False,Low,1874.0,0.8366071428571429,False
9256,Graduation,Single,58350.0,0,1,5,493.0,26.0,206.0,116.0,80.0,80.0,4.0,8.0,3.0,12,6.0,0,0,35-44,19-24,0.8590189340214618,True,High,141.0,0.06294642857142857,True
2870,Graduation,Married,49094.0,0,1,6,376.0,0.0,38.0,11.0,8.0,69.0,5.0,6.0,3.0,6,6.0,0,0,35-44,25-36,0.7867187668615038,True,High,236.0,0.10535714285714286,True
3009,PhD,Widow,71670.0,0,0,8,1000.0,16.0,128.0,0.0,0.0,165.04999999999973,1.0,5.0,3.0,6,6.0,1,0,45-54,13-18,0.9187755691353775,True,High,51.0,0.022767857142857142,True
7848,Graduation,Single,49166.0,0,1,17,224.0,2.0,25.0,7.0,0.0,110.0,2.0,5.0,3.0,3,6.0,0,0,35-44,13-18,0.6254713612258064,True,Medium,495.0,0.22098214285714285,True
2829,Graduation,Married,65210.0,0,1,25,626.0,0.0,70.0,0.0,7.0,28.0,2.0,9.0,3.0,8,6.0,0,0,55-64,0-6,0.24427223037421747,False,Low,1417.0,0.6325892857142857,False
5628,Graduation,Married,61416.0,0,0,25,848.0,123.0,323.0,168.04999999999973,61.0,78.0,1.0,10.0,3.0,10,6.0,0,0,25-34,13-18,0.7957013678869628,True,High,225.0,0.10044642857142858,True
1008,PhD,Married,44953.0,0,0,31,728.0,17.0,133.0,11.0,8.0,124.0,1.0,7.0,3.0,13,6.0,0,0,25-34,19-24,0.7698112961690503,True,High,267.0,0.11919642857142858,True
965,Graduation,Divorced,55635.0,0,1,34,235.0,65.0,164.0,50.0,49.0,27.0,4.0,7.0,3.0,7,6.0,0,0,35-44,25-36,0.8136343538023029,True,High,197.0,0.08794642857142858,True
2176,Graduation,Married,80134.0,1,0,40,1218.0,16.0,272.0,104.0,0.0,80.0,2.0,5.0,3.0,6,6.0,1,0,35-44,19-24,0.6655093086106205,True,Medium,425.0,0.18973214285714285,True
9121,Graduation,Married,80134.0,1,0,40,1218.0,16.0,272.0,104.0,0.0,80.0,2.0,5.0,3.0,6,6.0,1,0,35-44,19-24,0.6655093086106205,True,Medium,426.0,0.19017857142857142,True
309,PhD,Married,63342.0,0,1,48,918.0,21.0,118.0,13.0,10.0,21.0,3.0,8.0,3.0,5,6.0,0,0,45-54,25-36,0.7820177926156847,True,High,244.0,0.10892857142857143,True
3571,PhD,Married,63342.0,0,1,48,918.0,21.0,118.0,13.0,10.0,21.0,3.0,8.0,3.0,5,6.0,1,0,45-54,25-36,0.7820177926156847,True,High,245.0,0.109375,True
8957,Unknown,Single,64831.0,1,1,51,480.0,123.0,249.0,75.0,126.0,165.04999999999973,6.0,6.0,3.0,5,6.0,0,0,55-64,13-18,0.42997807068487315,False,Low,877.0,0.39151785714285714,True
2698,Graduation,Single,47025.0,0,1,52,254.0,7.0,108.0,20.0,0.0,26.0,3.0,6.0,3.0,5,6.0,0,0,35-44,13-18,0.39839431443022816,False,Low,965.0,0.43080357142857145,False
10833,Graduation,Married,65106.0,0,1,55,790.0,19.0,133.0,12.0,0.0,19.0,3.0,8.0,3.0,13,6.0,0,0,35-44,7-12,0.18554956141246942,False,Low,1604.0,0.7160714285714286,False
9365,PhD,Single,60000.0,0,1,57,1048.0,0.0,217.0,0.0,0.0,12.0,5.0,11.0,3.0,5,6.0,0,0,35-44,19-24,0.7735523064734863,True,High,262.0,0.11696428571428572,True
1453,PhD,Widow,57513.0,0,0,59,735.0,40.0,183.0,52.0,20.0,30.0,2.0,9.0,3.0,13,6.0,0,0,65+,13-18,0.6959686715966025,True,Medium,378.0,0.16875,True
4391,Master,Divorced,63841.0,0,1,64,635.0,15.0,100.0,20.0,7.0,165.04999999999973,1.0,9.0,3.0,9,6.0,0,0,45-54,19-24,0.5212047926360702,False,Low,676.0,0.30178571428571427,True
6283,Master,Divorced,63841.0,0,1,64,635.0,15.0,100.0,20.0,7.0,165.04999999999973,1.0,9.0,3.0,9,6.0,0,0,45-54,19-24,0.5212047926360702,False,Low,677.0,0.30223214285714284,True
3421,Master,Divorced,63841.0,0,1,64,635.0,15.0,100.0,20.0,7.0,165.04999999999973,1.0,9.0,3.0,9,6.0,0,0,45-54,19-24,0.5212047926360702,False,Low,678.0,0.3026785714285714,True
3422,Graduation,Married,76068.0,0,1,67,1115.0,12.0,128.0,33.0,12.0,76.0,1.0,2.0,3.0,4,6.0,0,0,35-44,25-36,0.6598386765230121,True,Medium,440.0,0.19642857142857142,True
9905,Graduation,Married,34074.0,1,1,69,135.0,1.0,41.0,10.0,1.0,67.0,5.0,3.0,3.0,3,6.0,0,0,55-64,13-18,0.07428012803198973,False,Low,2009.0,0.896875,False
4356,Graduation,Married,71819.0,0,1,70,1224.0,28.0,140.0,0.0,14.0,165.04999999999973,3.0,3.0,3.0,5,6.0,0,0,35-44,13-18,0.38165669699314453,False,Low,1007.0,0.44955357142857144,False
2961,Graduation,Married,42081.0,1,0,86,175.0,10.0,110.0,54.0,6.0,27.0,2.0,6.0,3.0,4,6.0,0,0,25-34,19-24,0.14985265456564198,False,Low,1729.0,0.771875,False
7270,Graduation,Divorced,56981.0,0,0,91,908.0,48.0,217.0,32.0,12.0,24.0,1.0,2.0,3.0,13,6.0,0,0,25-34,7-12,0.31589174558347144,False,Low,1204.0,0.5375,False
4786,Graduation,Married,75330.0,1,1,94,555.0,123.0,257.0,93.0,61.0,61.0,4.0,10.0,3.0,12,6.0,0,0,35-44,25-36,0.390390286800036,False,Low,986.0,0.4401785714285714,False
6722,PhD,Married,70421.0,0,1,98,479.0,28.0,136.0,75.0,14.0,35.0,3.0,10.0,3.0,7,6.0,0,0,55-64,0-6,0.0696978955137855,False,Low,2028.0,0.9053571428571429,False
1631,PhD,Married,65220.0,0,0,3,890.0,63.0,292.0,0.0,25.0,12.0,4.0,8.0,4.0,7,6.0,1,0,45-54,25-36,0.9445868990221054,True,High,25.0,0.011160714285714286,True
760,PhD,Divorced,60554.0,1,0,8,588.0,7.0,76.0,110.0,15.0,15.0,2.0,8.0,4.0,9,6.0,0,0,35-44,13-18,0.8478465513227388,True,High,154.0,0.06875,True
2632,Graduation,Married,50501.0,1,1,10,297.0,0.0,38.0,13.0,0.0,165.04999999999973,6.0,5.0,4.0,4,6.0,1,0,55-64,13-18,0.3657152024431856,False,Low,1063.0,0.4745535714285714,False
7793,Graduation,Married,62061.0,0,1,12,641.0,7.0,84.0,0.0,30.0,38.0,3.0,10.0,4.0,7,6.0,0,0,35-44,13-18,0.5503162430990879,True,Medium,617.0,0.2754464285714286,True
7446,Master,Married,62513.0,0,1,16,520.0,42.0,98.0,0.0,42.0,14.0,2.0,6.0,4.0,10,6.0,0,0,45-54,13-18,0.5314804136311254,False,Low,652.0,0.2910714285714286,True
3690,Master,Married,80141.0,0,0,20,1184.0,123.0,687.0999999999995,52.0,40.0,40.0,1.0,7.0,4.0,10,6.0,1,0,25-34,13-18,0.9173609929417916,True,High,55.0,0.024553571428571428,True
5758,Graduation,Married,65169.0,0,0,23,1074.0,0.0,69.0,0.0,0.0,46.0,1.0,10.0,4.0,13,6.0,1,0,25-34,7-12,0.5561830989307361,True,Medium,604.0,0.26964285714285713,True
1378,Unknown,Married,50334.0,0,1,24,284.0,16.0,160.0,84.0,16.0,165.04999999999973,6.0,7.0,4.0,6,6.0,0,0,35-44,13-18,0.3430243564286879,False,Low,1130.0,0.5044642857142857,False
8492,Graduation,Married,75437.0,0,0,25,795.0,0.0,545.0,95.0,58.0,0.0,1.0,8.0,4.0,10,6.0,0,0,35-44,13-18,0.6811121008481559,True,Medium,399.0,0.178125,True
4945,Graduation,Widow,53653.0,0,0,29,815.0,10.0,239.0,28.0,10.0,108.0,2.0,10.0,4.0,12,6.0,0,0,55-64,25-36,0.9013891996185375,True,High,79.0,0.03526785714285714,True
271,Graduation,Widow,40590.0,1,1,30,154.0,0.0,50.0,6.0,11.0,37.0,5.0,3.0,4.0,3,6.0,0,0,45-54,19-24,0.5034762607562921,False,Low,708.0,0.31607142857142856,True
7699,Graduation,Widow,40590.0,1,1,30,154.0,0.0,50.0,6.0,11.0,37.0,5.0,3.0,4.0,3,6.0,0,0,45-54,19-24,0.5034762607562921,False,Low,709.0,0.31651785714285713,True
2131,PhD,Divorced,62859.0,0,1,37,1063.0,123.0,102.0,16.0,12.0,25.0,4.0,9.0,4.0,6,6.0,0,0,55-64,19-24,0.7943395123907973,True,High,227.0,0.10133928571428572,True
9094,Unknown,Married,62972.0,0,1,39,313.0,15.0,47.0,20.0,0.0,165.04999999999973,2.0,7.0,4.0,3,6.0,1,0,55-64,25-36,0.4116614548913752,False,Low,931.0,0.415625,False
9847,Unknown,Married,62972.0,0,1,39,313.0,15.0,47.0,20.0,0.0,165.04999999999973,2.0,7.0,4.0,3,6.0,0,0,55-64,25-36,0.4116614548913752,False,Low,932.0,0.4160714285714286,False
10888,Graduation,Single,45938.0,0,0,46,273.0,11.0,178.0,62.0,126.0,29.0,2.0,8.0,4.0,6,6.0,0,0,45-54,19-24,0.5524672002469269,True,Medium,613.0,0.2736607142857143,True
454,Graduation,Married,69508.0,1,0,48,824.0,32.0,162.0,42.0,32.0,43.0,2.0,11.0,4.0,11,6.0,0,0,35-44,25-36,0.7111504809123342,True,Medium,350.0,0.15625,True
2683,Graduation,Married,52413.0,0,2,56,295.0,123.0,271.0,75.0,126.0,65.0,4.0,6.0,4.0,12,6.0,0,0,45-54,19-24,0.29741306433791637,False,Low,1262.0,0.5633928571428571,False
5136,Graduation,Single,65333.0,0,1,58,654.0,7.0,92.0,0.0,15.0,30.0,6.0,9.0,4.0,8,6.0,0,0,35-44,7-12,0.31053704927473114,False,Low,1221.0,0.5450892857142857,False
5186,PhD,Married,58482.0,0,1,59,576.0,7.0,115.0,19.0,7.0,7.0,2.0,7.0,4.0,9,6.0,0,0,55-64,0-6,0.17644943141732908,False,Low,1629.0,0.7272321428571429,False
1103,Master,Married,81929.0,1,0,60,1000.0,55.0,278.0,49.0,0.0,165.04999999999973,2.0,4.0,4.0,10,6.0,1,0,35-44,25-36,0.7913080051763145,True,High,233.0,0.10401785714285715,True
4743,PhD,Married,56242.0,0,1,72,689.0,8.0,167.0,11.0,8.0,88.0,5.0,8.0,4.0,11,6.0,0,0,45-54,19-24,0.33798975742844883,False,Low,1144.0,0.5107142857142857,False
7129,PhD,Married,54693.0,0,1,72,686.0,17.0,142.0,23.0,26.0,35.0,6.0,6.0,4.0,13,6.0,0,0,45-54,19-24,0.32658526492009027,False,Low,1176.0,0.525,False
7247,Graduation,Widow,47916.0,0,1,72,505.0,0.0,26.0,0.0,0.0,75.0,5.0,7.0,4.0,6,6.0,0,0,55-64,25-36,0.5480294934972184,False,Low,619.0,0.27633928571428573,True
4943,Graduation,Married,70503.0,0,0,73,1000.0,33.0,216.0,0.0,33.0,66.0,1.0,2.0,4.0,9,6.0,0,0,55-64,25-36,0.5373633169351079,False,Low,640.0,0.2857142857142857,True
8852,Graduation,Married,61064.0,0,1,80,387.0,123.0,342.0,0.0,45.0,165.04999999999973,5.0,8.0,4.0,11,6.0,0,0,35-44,25-36,0.4783603245927629,False,Low,764.0,0.3410714285714286,True
8560,Graduation,Single,48789.0,0,0,94,351.0,16.0,156.0,7.0,5.0,165.04999999999973,1.0,6.0,4.0,7,6.0,0,0,18-24,25-36,0.5327025077343372,False,Low,648.0,0.2892857142857143,True
8310,Graduation,Married,68142.0,0,1,96,897.0,123.0,196.0,91.0,126.0,37.0,3.0,10.0,4.0,7,6.0,0,0,45-54,25-36,0.4596820536299603,False,Low,806.0,0.35982142857142857,True
9645,Graduation,Married,64590.0,0,0,98,920.0,123.0,168.0,36.0,46.0,30.0,1.0,9.0,4.0,10,6.0,0,0,45-54,25-36,0.41970386641454616,False,Low,912.0,0.40714285714285714,False
7022,Graduation,Married,76445.0,1,0,2,739.0,123.0,309.0,168.04999999999973,80.0,35.0,1.0,2.0,5.0,13,6.0,0,0,35-44,25-36,0.9297454702219538,True,High,44.0,0.019642857142857142,True
3498,PhD,Married,55424.0,0,1,6,462.0,61.0,184.0,10.0,53.0,107.0,4.0,7.0,5.0,9,6.0,1,0,35-44,25-36,0.9094953304459982,True,High,67.0,0.029910714285714287,True
1911,Graduation,Married,67430.0,0,0,6,595.0,123.0,291.0,168.04999999999973,126.0,121.0,1.0,11.0,5.0,12,6.0,0,0,25-34,25-36,0.9514772724897633,True,High,18.0,0.008035714285714285,True
3403,PhD,Married,78952.0,0,1,11,1170.0,19.0,687.0999999999995,99.0,76.0,165.04999999999973,2.0,2.0,5.0,12,6.0,0,0,55-64,25-36,0.9683946427580092,True,High,9.0,0.0040178571428571425,True
1729,PhD,Married,66426.0,0,1,14,1043.0,24.0,97.0,32.0,24.0,165.04999999999973,2.0,3.0,5.0,10,6.0,0,0,45-54,19-24,0.8119422325261219,True,High,200.0,0.08928571428571429,True
6409,Graduation,Divorced,57136.0,0,0,18,267.0,123.0,687.0999999999995,34.0,12.0,165.04999999999973,1.0,7.0,5.0,7,6.0,1,0,45-54,19-24,0.8332842196628326,True,High,176.0,0.07857142857142857,True
1175,Master,Married,36262.0,0,0,24,88.0,39.0,54.0,64.0,28.0,165.04999999999973,1.0,3.0,5.0,3,6.0,1,0,25-34,13-18,0.5569228711284335,True,Medium,602.0,0.26875,True
8746,Graduation,Married,75433.0,1,0,28,800.0,0.0,297.0,0.0,34.0,57.0,2.0,2.0,5.0,10,6.0,0,0,25-34,7-12,0.5026016131787945,False,Low,712.0,0.31785714285714284,True
5036,PhD,Single,42710.0,1,0,38,252.0,3.0,42.0,4.0,3.0,102.0,2.0,4.0,5.0,3,6.0,0,0,25-34,25-36,0.9073086357458501,True,High,72.0,0.03214285714285714,True
3507,Graduation,Single,76467.0,1,0,44,676.0,123.0,426.0,168.04999999999973,44.0,58.0,2.0,2.0,5.0,5,6.0,1,0,45-54,25-36,0.9096006235245095,True,High,66.0,0.029464285714285714,True
2937,PhD,Single,68352.0,0,1,47,614.0,16.0,132.0,43.0,33.0,33.0,3.0,8.0,5.0,9,6.0,0,0,35-44,13-18,0.6962634724799259,True,Medium,377.0,0.16830357142857144,True
531,PhD,Divorced,57333.0,0,1,55,941.0,14.0,397.0,76.0,58.0,165.04999999999973,6.0,8.0,5.0,9,6.0,1,0,55-64,25-36,0.9123246821285168,True,High,60.0,0.026785714285714284,True
7118,Graduation,Married,73803.0,0,1,61,833.0,80.0,363.0,52.0,26.0,165.04999999999973,2.0,9.0,5.0,6,6.0,1,0,55-64,25-36,0.6507311898783923,True,Medium,448.0,0.2,True
10965,Graduation,Married,76005.0,0,0,72,983.0,20.0,389.0,168.04999999999973,50.0,40.0,1.0,3.0,5.0,13,6.0,0,0,55-64,19-24,0.3613755954704377,False,Low,1080.0,0.48214285714285715,False
10159,Graduation,Divorced,58710.0,0,1,77,440.0,81.0,368.0,0.0,126.0,165.04999999999973,6.0,11.0,5.0,9,6.0,0,0,45-54,19-24,0.43704395975121224,False,Low,858.0,0.3830357142857143,True
6977,Graduation,Married,75702.0,0,1,87,1073.0,0.0,687.0999999999995,168.04999999999973,37.0,37.0,1.0,10.0,5.0,13,6.0,0,0,35-44,25-36,0.7042243176785433,True,Medium,361.0,0.1611607142857143,True
7230,PhD,Divorced,50611.0,0,1,98,459.0,0.0,24.0,6.0,0.0,4.0,6.0,4.0,5.0,7,6.0,1,0,55-64,25-36,0.4299365430556582,False,Low,878.0,0.3919642857142857,True
5675,PhD,Divorced,50611.0,0,1,98,459.0,0.0,24.0,6.0,0.0,4.0,6.0,4.0,5.0,7,6.0,0,0,55-64,25-36,0.4299365430556582,False,Low,879.0,0.3924107142857143,True
9260,PhD,Married,70356.0,0,0,20,1000.0,16.0,249.0,43.0,16.0,33.0,2.0,10.0,6.0,9,6.0,0,0,65+,25-36,0.9301725324447415,True,High,43.0,0.019196428571428573,True
7079,Graduation,Divorced,63887.0,0,1,38,897.0,23.0,207.0,15.0,11.0,92.0,5.0,9.0,6.0,12,6.0,0,0,45-54,25-36,0.8847321201373018,True,High,97.0,0.04330357142857143,True
8395,Graduation,Single,82014.0,0,0,48,980.0,37.0,265.0,35.0,126.0,31.0,1.0,3.0,6.0,12,6.0,1,0,45-54,25-36,0.9041673613482623,True,High,76.0,0.033928571428571426,True
4012,PhD,Married,62220.0,0,1,55,799.0,12.0,375.0,16.0,12.0,12.0,5.0,7.0,6.0,5,6.0,1,0,35-44,25-36,0.7956147027242718,True,High,226.0,0.10089285714285715,True
8932,Master,Married,65176.0,0,1,57,960.0,28.0,183.0,168.04999999999973,70.0,70.0,4.0,9.0,6.0,6,6.0,0,0,45-54,25-36,0.7700616502469466,True,High,266.0,0.11875,True
8727,Graduation,Divorced,63693.0,0,1,63,587.0,43.0,337.0,42.0,126.0,54.0,3.0,11.0,6.0,9,6.0,0,0,35-44,13-18,0.52329172043329,False,Low,673.0,0.30044642857142856,True
3056,Graduation,Divorced,63693.0,0,1,63,587.0,43.0,337.0,42.0,126.0,54.0,3.0,11.0,6.0,9,6.0,0,0,35-44,13-18,0.52329172043329,False,Low,674.0,0.30089285714285713,True
10722,Graduation,Married,55593.0,0,1,63,293.0,8.0,124.0,11.0,4.0,106.0,2.0,6.0,6.0,3,6.0,0,0,35-44,13-18,0.17644760151005456,False,Low,1630.0,0.7276785714285714,False
6661,Graduation,Married,67445.0,0,1,63,757.0,80.0,217.0,29.0,80.0,11.0,5.0,9.0,6.0,12,6.0,0,0,35-44,19-24,0.3568048101564626,False,Low,1095.0,0.4888392857142857,False
5462,Graduation,Married,67445.0,0,1,63,757.0,80.0,217.0,29.0,80.0,11.0,5.0,9.0,6.0,12,6.0,0,0,35-44,19-24,0.3568048101564626,False,Low,1096.0,0.48928571428571427,False
10897,Graduation,Married,67445.0,0,1,63,757.0,80.0,217.0,29.0,80.0,11.0,5.0,9.0,6.0,12,6.0,0,0,35-44,19-24,0.3568048101564626,False,Low,1097.0,0.48973214285714284,False
773,Master,Divorced,42835.0,1,1,64,379.0,4.0,93.0,12.0,9.0,98.0,6.0,6.0,6.0,4,6.0,0,0,35-44,13-18,0.3843443567262578,False,Low,999.0,0.4459821428571429,False
